fips,StateName,StatePolicy,Mandate,StateWide,PublicMaskLevel,DateEnacted,DateExpiry,DateEased,DateEnded,DateReexpanded1,DateReeased1,PolicyCodingNotes,PolicySource,LastUpdated,LastUpdatedNotes
32,Nevada,OtherBusinessClose,1,1,,20200409,,20200501,,,,"Closure required: sporting and recreational venues (golf courses, tennis courts, swimming pools), closure of showrooms (e.g., cars and household applicances). Eased restrictions start on 20200501, allowing golf courses and tennis to resume: http://gov.nv.gov/News/Emergency_Orders/2020/2020-04-29_-_COVID-19_Declaration_of_Emergency_Directive_016_(Attachments)/  Extended to 20200801: https://nvhealthresponse.nv.gov/wp-content/uploads/2020/06/Declaration-of-Emergency-Directive-026-re-Phase-2-Extension.6-29-20-1.pdf",https://nvhealthresponse.nv.gov/wp-content/uploads/2020/04/Directive-013-Release-Guidance-Directive.pdf,20200805,Deleted DateExpiry based on latest extension with no expiry. 
32,Nevada,CaseIsolation,1,1,,20200507,,,,,,"See section 6 - (quote) persons testing positive for COVID-19 shall stay at home and self-quarantine for a minimum of two weeks, except as necessary to care for themselves or seek medical care (quote) ",http://gov.nv.gov/News/Emergency_Orders/2020/2020-05-07_-_COVID-19_Declaration_of_Emergency_Directive_018_-_Phase_One_Reopening_(Attachments)/,20200805,Deleted DateExpiry based on latest extension with no expiry. 
32,Nevada,PublicMask,0,1,0,20200509,20200701,,20200626,,,(Quote) Nevada public should utilize face coverings in public spaces (Quote),http://gov.nv.gov/News/Emergency_Orders/2020/2020-05-07_-_COVID-19_Declaration_of_Emergency_Directive_018_-_Phase_One_Reopening/,20200704,Updated DateExpiry to 20200701
32,Nevada,StayAtHome,0,1,,20200509,,,,,,All vulnerable people are strongly encouraged to stay home,http://gov.nv.gov/News/Emergency_Orders/2020/2020-05-07_-_COVID-19_Declaration_of_Emergency_Directive_018_-_Phase_One_Reopening_(Attachments)/,20200918,
32,Nevada,GathRestrict,1,1,,20200529,,20201001,,,,Gatherings of more than 50 people prohibited. Extended without expiry on 20200731: http://gov.nv.gov/News/Emergency_Orders/2020/2020-07-31_-_COVID-19_Declaration_of_Emergency_Directive_029/ Eased on 20201001: https://nvhealthresponse.nv.gov/wp-content/uploads/2020/10/Declaration-of-Emergency-Directive-033.pdf,https://nvhealthresponse.nv.gov/wp-content/uploads/2020/05/Directive-021-Phase-Two-Reopening-Plan.pdf,20201004,Added DateEased and updated PolicyCodingNotes
32,Nevada,PublicMask,1,1,3,20200626,,,,,,"(quote) Individuals not exempted by this Directive...shall be required to cover their nose and mouth with a mask or face covering when in a public space (quote). Exempts children 9 years and younger, individuals who cannot wear a face covering due to a medical condition or disability, etc. Coded as Mandate3 for PublicMaskLevel as it applies to public spaces broadly.",https://nvhealthresponse.nv.gov/wp-content/uploads/2020/06/Directive-024-Face-Coverings.pdf,20200713,Added Mandate3 for PublicMaskLevel
33,New Hampshire,EmergDec,1,1,,20200313,20201009,,,,,"State of Emergency declaration. Initial order does not appear to provide explicit expiry date. Extension was issued on 20200403 to extend for another 21 days (an expiry of 20200424) https://www.governor.nh.gov/news-media/orders-2020/documents/2020-05.pdf On 20200404, extended to 20200504 : https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-26.pdf Extended to 20200626 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/2020-10.pdf Extended to 20200828 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/2020-16.pdf Extended to 20201009 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/2020-18.pdf",https://www.governor.nh.gov/news-media/orders-2020/documents/2020-04.pdf,20200924,Updated DateExpiry to 20201009
33,New Hampshire,SchoolClose,1,1,,20200316,,,20200710,,,"All public K-12 schools to close to in-person instruction on 20200316. Current order's expiry appears to be through 20200403. Extends to the end of the school year https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/emergency-order-32.pdf.  On 20200710, school districts permitted to make their own opening plans based on framework.  Masks required for external visitors, recommended for students when within three feet: https://www.covidguidance.nh.gov/sites/g/files/ehbemt381/files/inline-documents/sonh/k-12-back-to-school.pdf",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-1.pdf,20200812,
33,New Hampshire,BarRestrict,1,1,,20200316,20200901,20200518,20200821,,,"Limited operations required (carry-out, delivery, pick-up, and drive-thru only): bars. Easing can begin on 20200518 https://sos.nh.gov/WorkArea/DownloadAsset.aspx?id=8589998938  Extended to 20200801 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/files/inline-documents/emergency-order-52.pdf Ended statewide on 20200821 by allowing establishments to operate at 100 pct capacity indoors and outdoors: https://twitter.com/GovChrisSununu/status/1296889733805674504?s=20",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-2.pdf,20200826,Added DateEnded of 20200821
33,New Hampshire,GathRestrict,1,1,,20200316,20200406,,,,,"Prohibits scheduled gatherings of 50 or more, inclusive of faith-based gatherings. Initial expiry is 20200406. ",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-2.pdf,20200803,Updated entry to new gathering system and added numeric variables
33,New Hampshire,RestaurantRestrict,1,1,,20200316,20200901,20200518,20200821,,,"Limited operations required (carry-out, delivery, pick-up, and drive-thru only): restaurants. Easing can begin on 20200518 https://sos.nh.gov/WorkArea/DownloadAsset.aspx?id=8589998938  Extended to 20200801 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/files/inline-documents/emergency-order-52.pdf Ended statewide on 20200821 by allowing establishments to operate at 100 pct capacity indoors and outdoors: https://twitter.com/GovChrisSununu/status/1296889733805674504?s=20",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-2.pdf,20200826,Added DateEnded of 20200821
33,New Hampshire,GathRestrict,1,1,,20200323,20200626,,20200616,,,Limits gatherings to no more than 10 people. Supercedes Section 1 of EO 2. Extended to 20200901: https://www.governor.nh.gov/sites/g/files/ehbemt336/files/2020-07/emergency-order-61.pdf,https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-16.pdf,20200916,Updated DateEnded to 20200616 and DateExpiry to 20200626
33,New Hampshire,NEBusinessClose,1,1,,20200328,20201115,20200501,,,,"Enacted 20200327 at 1159 pm, coded to 20200328. Businesses cannot re-open until 12:01 am 20200504. On 20200501, manufacturing, campgrounds (private and public), and state parks could reopen for in-person services conditional on safety guidelines being followed: https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/emergency-order-40-c.pdf   Extended to 20200801 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/files/inline-documents/emergency-order-52.pdf Extended to 20201115 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/emergency-order-70.pdf",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-17-1.pdf,20200930,Updated DateExpiry to 20201115 and PolicyCodingNotes
33,New Hampshire,OtherBusinessClose,1,1,,20200328,20201115,20200511,,,,"Include first issuance of OtherBusinessClose automatically recorded with NEBusinessClose. Enacted 20200327 at 1159 pm, coded to 20200328. Businesses cannot re-open until 12:01 am 20200504. In-person retail services can resume on 20200511 conditional on following health and safety protocols https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/emergency-order-40-c.pdf Extended to 20200801 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/files/inline-documents/emergency-order-52.pdf Extended to 20201115 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/emergency-order-70.pdf",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-17-1.pdf,20200930,Updated DateExpiry to 20201115 and PolicyCodingNotes
33,New Hampshire,StayAtHome,1,1,,20200328,20200626,,20200616,,,"Enacted 20200327 at 1159 pm, coded to 20200328. Indicates it will not apply to church or other houses of worship, but they have to comply with EO 16 (banning of gathering 10+ persons). Extended to 20200531 https://sos.nh.gov/WorkArea/DownloadAsset.aspx?id=8589998869. Extended to 20200626 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/2020-10.pdf  Eased to a recommendation on 20200616 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/files/inline-documents/emergency-order-52.pdf",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-17-1.pdf,20200916,Updated DateEnded to 20200616
33,New Hampshire,PublicMask,0,1,0,20200420,,,,,,New Hampshire department of health recommends that all Granite Staters wear cloth face coverings when outside of the home to help slow the spread of COVID-19.,https://www.dhhs.nh.gov/dphs/cdcs/covid19/covid-mask-guidance.pdf,20200715,
33,New Hampshire,StayAtHome,0,1,,20200616,20201115,,,,,"Stay-at-home order is eased to a recommendation, also strongly advising vulnerable populations to stay at home Extended to 20201115 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/emergency-order-70.pdf",https://www.governor.nh.gov/sites/g/files/ehbemt336/files/files/inline-documents/emergency-order-52.pdf,20200930,Updated DateExpiry to 20201115 and PolicyCodingNotes
34,New Jersey,EmergDec,1,1,,20200309,20201025,,,,,State of Emergency declared (as well as Public Health Emergency). Extends to 20200704 https://nj.gov/infobank/eo/056murphy/pdf/EO-151.pdf Extends to 20200801 https://nj.gov/infobank/eo/056murphy/pdf/EO-162.pdf Extends on 20200801 to unspecified end date https://nj.gov/infobank/eo/056murphy/pdf/EO-171.pdf Extends on 20200827 to unspecified end date https://nj.gov/infobank/eo/056murphy/pdf/EO-180.pdf Extends to 20201025: https://nj.gov/infobank/eo/056murphy/pdf/EO-186.pdf,https://nj.gov/infobank/eo/056murphy/pdf/EO-103.pdf,20200930,"Added DateExpiry of 20201025, updated PolicyCodingNotes"
34,New Jersey,BarRestrict,1,1,,20200316,,20200615,,,,"Limited operations required (limited to delivery, take-out services): bars. Eases restrictions to allow restaurants to have outdoor service starting on 20200615: https://www.nj.gov/infobank/eo/056murphy/pdf/EO-150.pdf Eases restrictions on bars, which are now allowed to offer in person service at indoor areas effective at 6:00 a.m. on September 4, 2020 subject to requirements, including 25 pct capacity https://nj.gov/infobank/eo/056murphy/pdf/EO-183.pdf",https://nj.gov/infobank/eo/056murphy/pdf/EO-104.pdf,20200901,Updated PolicyCodingNotes
34,New Jersey,GathRestrict,1,1,,20200316,,,,,,"All gatherings of persons in the state of New Jersey shall be limited to 50 or fewer, mandate passed after previous recommendation to limit gatherings to less then 250",https://nj.gov/infobank/eo/056murphy/pdf/EO-104.pdf,20200803,Updated entry to new gathering system and added numeric variables
34,New Jersey,OtherBusinessClose,1,1,,20200316,,,,,,"Closure required: casinos, racetracks, gyms, fitness centers, entertainment centers. Goes in effect at 8 pm on 20200316, in effect for as long as order is in effect",https://nj.gov/infobank/eo/056murphy/pdf/EO-104.pdf,20200324,
34,New Jersey,RestaurantRestrict,1,1,,20200316,,20200615,,,,"Limited operations required (limited to delivery, take-out services): restaurants. Eases restrictions to allow restaurants to have outdoor service starting on 20200615: https://www.nj.gov/infobank/eo/056murphy/pdf/EO-150.pdf Further easings to start on 20200702 https://nj.gov/infobank/eo/056murphy/pdf/EO-157.pdf Easings to start on 20200702 rescinded on 20200628 https://nj.gov/infobank/eo/056murphy/pdf/EO-158.pdf Eases restrictions onr estaurants, which are now allowed to offer in person service at indoor areas effective at 6:00 a.m. on September 4, 2020 subject to requirements, including 25 pct capacity.	https://nj.gov/infobank/eo/056murphy/pdf/EO-183.pdf",https://nj.gov/infobank/eo/056murphy/pdf/EO-104.pdf,20200901,Updated PolicyCodingNotes
34,New Jersey,SchoolClose,1,1,,20200318,,20200630,20200813,,,"All schools close (public, private, parochial) for preschool, elementary and secondary school. Also ceases in-person instruction at all institutions of higher education. Goes into effect 20200318, in effect until the order expires (which does not seem to have formal expiry date). Began easing restrictions, allowing for high school sport activitites to resume on 20200630 https://nj.gov/infobank/eo/056murphy/pdf/EO-149.pdf Ended on 20200813 https://nj.gov/infobank/eo/056murphy/pdf/EO-175.pdf",https://nj.gov/infobank/eo/056murphy/pdf/EO-104.pdf,20200819,Added DateEnded of 20200813 and Updated PolicyCodingNotes
34,New Jersey,GathRestrict,1,1,,20200321,,20200522,,,,"EO-107 cancels gatherings of restrictions, deferring to State Director of Emergency Management to make clarifications on gathering limits. The administrative order 2020-04 defined gathering limits to no more than 10 people, and will be in effect for as long as EO-107 is in active. Eased starting on 20200522, allowing outdoor gatherings of 25: https://nj.gov/infobank/eo/056murphy/pdf/EO-148.pdf",https://www.co.hunterdon.nj.us/Coronavirus/Press/March21-NJOEM-AdminOrder-Gatherings-No2020-4.pdf,20200808,"Updated numeric limits, PolicyCodingNotes, PolicySource"
34,New Jersey,NEBusinessClose,1,1,,20200321,,20200502,,,,"(quote) The brick-and-mortar premises of all non-essential retail businesses must close to the public as long as this Order remains in effect. (quote) No expiry date provided - until it is revoked or modified by governor.  Takes effect at 9 pm 20200321. Initial easing of business closures began on 20200502, with easing of golf course restrictions https://nj.gov/infobank/eo/056murphy/pdf/EO-133.pdf ",https://nj.gov/infobank/eo/056murphy/pdf/EO-107.pdf,20200519,Updated DateEased to 20200502
34,New Jersey,OtherBusinessClose,1,1,,20200321,,20200622,,,,"Explicitly requires additional closures beyond businesses listed in 20200316 order: personal care services, libraries. Takes effect at 9 pm 20200321. Easing begins on 20200622 https://nj.gov/infobank/eo/056murphy/pdf/EO-154.pdf Further easings on 20200702 https://nj.gov/infobank/eo/056murphy/pdf/EO-157.pdf",https://nj.gov/infobank/eo/056murphy/pdf/EO-107.pdf,20200707,Noted easing in PolicyCodingNotes
34,New Jersey,StayAtHome,1,1,,20200321,,,20200609,,,(quote) All New Jersey residents shall remain home or at their place of residence unless they are(quote) - until it is revoked or modified by governor.  Takes effect at 9 pm 20200321. Ended on 20200609 https://nj.gov/infobank/eo/056murphy/pdf/EO-153.pdf,https://nj.gov/infobank/eo/056murphy/pdf/EO-107.pdf,20200610,Added DateEnded of 20200609
